"ID";"DutchEconomy";"Periods";"TotalCO2_1";"CO2ExclBiomass_2";"CO2Biomass_3";"N2O_4";"CH4_5";"GreenhouseGasEquivalents_6";"NOx_7";"SO2_8";"NH3_9";"AcidificationEquivalents_10";"CFK12Equivalents_11";"CO_12";"NMVOC_13";"PM10_14"
"1125";"354200 ";"1995JJ00";"    4484";"    4472";"    11.6";"     0.1";"     1.2";"    4537";"    28.2";"     2.1";"     0.2";"     0.7";"    11.2";"    28.2";"    25.4";"     1.8"
"1126";"354200 ";"1996JJ00";"    4777";"    4766";"    11.5";"     0.1";"     1.5";"    4840";"    27.2";"     1.5";"     0.2";"     0.7";"     9.5";"    25.9";"    21.2";"     1.6"
"1127";"354200 ";"1997JJ00";"    4573";"    4561";"    12.3";"     0.1";"     1.5";"    4638";"    25.3";"     0.7";"     0.2";"     0.6";"     6.3";"    24.2";"    18.8";"     1.5"
"1128";"354200 ";"1998JJ00";"    4581";"    4569";"    12.1";"     0.1";"     1.5";"    4645";"    25.2";"     0.8";"     0.2";"     0.6";"     3.5";"    22.1";"    17.8";"     1.4"
"1129";"354200 ";"1999JJ00";"    4668";"    4656";"    11.9";"     0.1";"     1.4";"    4730";"    25.2";"     0.8";"     0.3";"     0.6";"     1.8";"    21.2";"    16.9";"     1.4"
"1130";"354200 ";"2000JJ00";"    4641";"    4628";"    13.4";"     0.1";"     1.4";"    4726";"    24.5";"     0.5";"     0.3";"     0.6";"     0.9";"    20.0";"    12.9";"     1.3"
"1131";"354200 ";"2001JJ00";"    4852";"    4838";"    13.5";"     0.1";"     1.3";"    4941";"    24.2";"     0.1";"     0.3";"     0.5";"     0.3";"    21.0";"    12.2";"     1.3"
"1132";"354200 ";"2002JJ00";"    4750";"    4737";"    12.8";"     0.1";"     1.2";"    4842";"    23.4";"     0.1";"     0.3";"     0.5";"     0.0";"    20.2";"    11.2";"     1.2"
"1133";"354200 ";"2003JJ00";"    4865";"    4854";"    11.8";"     0.1";"     1.2";"    4966";"    23.1";"     0.1";"     0.3";"     0.5";"     0.0";"    19.7";"    10.8";"     1.1"
"1134";"354200 ";"2004JJ00";"    5050";"    5034";"    15.8";"     0.1";"     1.2";"    5154";"    22.5";"     0.1";"     0.3";"     0.5";"     0.0";"    19.0";"    11.0";"     1.1"
"1135";"354200 ";"2005JJ00";"    4872";"    4859";"    12.8";"     0.1";"     1.2";"    4984";"    22.2";"     0.1";"     0.3";"     0.5";"     0.0";"    18.8";"    11.6";"     1.0"
"1136";"354200 ";"2006JJ00";"    4860";"    4836";"    24.2";"     0.1";"     1.1";"    4978";"    21.8";"     0.1";"     0.4";"     0.5";"     0.0";"    18.7";"     9.7";"     1.0"
"1137";"354200 ";"2007JJ00";"    4694";"    4596";"    97.6";"     0.1";"     1.2";"    4822";"    21.7";"     0.1";"     0.3";"     0.5";"     0.0";"    18.7";"     9.7";"     0.9"
"1138";"354200 ";"2008JJ00";"    4872";"    4775";"    97.1";"     0.1";"     1.2";"    5012";"    21.1";"     0.1";"     0.3";"     0.5";"     0.0";"    19.2";"     9.5";"     0.9"
"1139";"354200 ";"2009JJ00";"    4742";"    4631";"   111.7";"     0.1";"     1.1";"    4886";"    19.5";"     0.1";"     0.3";"     0.4";"     0.0";"    17.9";"     8.5";"     0.8"
"1140";"354200 ";"2010JJ00";"    4946";"    4871";"    75.4";"     0.1";"     1.1";"    5091";"    17.5";"     0.1";"     0.3";"     0.4";"     0.0";"    17.1";"    10.6";"     0.7"
"1141";"354200 ";"2011JJ00";"    4392";"    4304";"    88.1";"     0.1";"     1.0";"    4538";"    16.2";"     0.1";"     0.3";"     0.4";"     0.0";"    16.0";"    10.1";"     0.6"
"1142";"354200 ";"2012JJ00";"    4483";"    4388";"    94.8";"     0.1";"     0.9";"    4631";"    15.7";"     0.1";"     0.3";"     0.4";"     0.0";"    14.9";"     9.6";"     0.6"
"1143";"354200 ";"2013JJ00";"    4462";"    4366";"    95.4";"     0.1";"     0.9";"    4631";"    14.8";"     0.0";"     0.3";"     0.3";"     0.0";"    14.0";"     9.0";"     0.5"
"1144";"354200 ";"2014JJ00";"    3989";"    3877";"   112.5";"     0.1";"     0.9";"    4136";"    13.3";"     0.0";"     0.3";"     0.3";"     0.0";"    13.1";"     8.7";"     0.5"
"1145";"354200 ";"2015JJ00";"    4126";"    4024";"   102.4";"     0.1";"     0.4";"    4271";"    12.8";"     0.1";"     0.3";"     0.3";"     0.0";"    12.4";"     8.8";"     0.4"
"1146";"354200 ";"2016JJ00";"    4182";"    4089";"    93.3";"     0.1";"     0.4";"    4306";"    12.0";"     0.1";"     0.3";"     0.3";"     0.0";"    12.2";"     7.8";"     0.4"
"1147";"354200 ";"2017JJ00";"    4303";"    4187";"   115.3";"     0.1";"     0.4";"    4439";"    11.5";"     0.1";"     0.3";"     0.3";"     0.0";"    12.2";"     7.9";"     0.4"
"1148";"354200 ";"2018JJ00";"    4236";"    4067";"   169.0";"     0.1";"     0.4";"    4334";"    10.4";"     0.1";"     0.3";"     0.2";"     0.0";"    10.2";"     7.9";"     0.4"
"1149";"354200 ";"2019JJ00";"    4007";"    3809";"   198.1";"     0.1";"     0.4";"    4104";"     9.1";"     0.1";"     0.3";"     0.2";"     0.0";"     9.2";"     7.8";"     0.4"
"1150";"354200 ";"2020JJ00";"    3588";"    3405";"   182.8";"     0.1";"     0.5";"    3683";"     7.7";"     0.1";"     0.3";"     0.2";"     0.0";"     6.6";"     7.1";"     0.3"
"1151";"354200 ";"2021JJ00";"    3749";"    3523";"   226.5";"     0.1";"     0.5";"    3846";"     7.6";"     0.1";"     0.3";"     0.2";"     0.0";"     6.8";"     7.2";"     0.3"
"1152";"383100 ";"1990JJ00";"   17507";"   17506";"     1.6";"     0.4";"     1.2";"   17642";"   232.9";"    68.1";"     0.1";"     7.2";"   145.3";"    54.9";"    44.8";"    15.2"
"1153";"383100 ";"1991JJ00";"   18175";"   18174";"     1.6";"     0.4";"     1.2";"   18318";"   233.0";"    64.9";"     0.1";"     7.1";"   117.2";"    55.0";"    43.0";"    14.9"
"1154";"383100 ";"1992JJ00";"   19612";"   19611";"     1.7";"     0.5";"     1.2";"   19766";"   244.6";"    70.1";"     0.1";"     7.5";"    89.0";"    56.3";"    41.1";"    15.4"
"1155";"383100 ";"1993JJ00";"   20753";"   20751";"     1.7";"     0.5";"     1.2";"   20916";"   248.8";"    73.6";"     0.1";"     7.7";"    60.8";"    56.2";"    39.2";"    15.4"
"1156";"383100 ";"1994JJ00";"   21556";"   21554";"     1.7";"     0.5";"     1.2";"   21726";"   254.0";"    77.4";"     0.1";"     7.9";"    32.6";"    56.2";"    37.3";"    15.7"
"1157";"383100 ";"1995JJ00";"   22340";"   22337";"     2.4";"     0.5";"     1.2";"   22518";"   253.3";"    77.5";"     0.1";"     7.9";"     4.5";"    52.2";"    33.9";"    15.1"
"1158";"383100 ";"1996JJ00";"   23331";"   23329";"     2.4";"     0.6";"     1.3";"   23520";"   252.6";"    76.8";"     0.1";"     7.9";"     3.7";"    50.6";"    30.4";"    14.8"
"1159";"383100 ";"1997JJ00";"   24630";"   24628";"     2.5";"     0.6";"     1.3";"   24831";"   262.5";"    77.7";"     0.1";"     8.1";"     2.4";"    51.2";"    28.0";"    15.1"
"1160";"383100 ";"1998JJ00";"   25457";"   25454";"     2.5";"     0.6";"     1.2";"   25661";"   271.9";"    86.3";"     0.1";"     8.6";"     1.5";"    50.1";"    27.1";"    15.3"
"1161";"383100 ";"1999JJ00";"   27139";"   27137";"     2.5";"     0.7";"     1.2";"   27354";"   298.7";"   101.0";"     0.2";"     9.7";"     0.8";"    51.8";"    26.6";"    17.0"
"1162";"383100 ";"2000JJ00";"   27491";"   27488";"     2.8";"     0.7";"     1.2";"   27731";"   304.0";"   101.3";"     0.2";"     9.8";"     0.4";"    49.5";"    24.9";"    17.2"
"1163";"383100 ";"2001JJ00";"   27502";"   27499";"     2.8";"     0.7";"     1.2";"   27748";"   302.3";"    95.6";"     0.2";"     9.6";"     0.1";"    47.2";"    23.7";"    16.3"
"1164";"383100 ";"2002JJ00";"   27071";"   27068";"     2.6";"     0.7";"     1.1";"   27320";"   290.9";"    87.1";"     0.2";"     9.0";"     0.0";"    45.6";"    21.4";"    14.9"
"1165";"383100 ";"2003JJ00";"   27421";"   27418";"     2.5";"     0.7";"     1.1";"   27678";"   298.7";"    88.2";"     0.2";"     9.3";"     0.0";"    45.4";"    20.9";"    14.8"
"1166";"383100 ";"2004JJ00";"   27627";"   27624";"     3.3";"     0.7";"     1.1";"   27891";"   301.7";"    84.1";"     0.2";"     9.2";"     0.0";"    44.5";"    18.4";"    14.1"
"1167";"383100 ";"2005JJ00";"   28130";"   28127";"     2.7";"     0.7";"     1.1";"   28403";"   307.4";"    89.4";"     0.2";"     9.5";"     0.0";"    45.0";"    21.9";"    14.5"
"1168";"383100 ";"2006JJ00";"   27434";"   27302";"   132.4";"     0.7";"     1.0";"   27709";"   273.3";"    71.8";"     0.2";"     8.2";"     0.0";"    45.5";"    22.5";"    12.1"
"1169";"383100 ";"2007JJ00";"   28801";"   28515";"   286.7";"     0.8";"     1.0";"   29096";"   301.4";"    81.3";"     0.2";"     9.1";"     0.0";"    47.1";"    23.1";"    13.3"
"1170";"383100 ";"2008JJ00";"   29222";"   28948";"   274.4";"     0.8";"     1.1";"   29535";"   307.4";"    67.5";"     0.2";"     8.8";"     0.0";"    48.1";"    23.3";"    12.6"
"1171";"383100 ";"2009JJ00";"   27261";"   26947";"   314.1";"     0.8";"     1.0";"   27570";"   281.5";"    62.8";"     0.2";"     8.1";"     0.0";"    45.6";"    21.2";"    11.7"
"1172";"383100 ";"2010JJ00";"   27557";"   27314";"   243.3";"     0.8";"     1.0";"   27876";"   269.7";"    52.0";"     0.2";"     7.5";"     0.0";"    44.9";"    20.4";"    10.6"
"1173";"383100 ";"2011JJ00";"   28096";"   27807";"   288.8";"     0.9";"     1.0";"   28430";"   248.8";"    34.8";"     0.2";"     6.5";"     0.0";"    46.1";"    20.3";"     8.7"
"1174";"383100 ";"2012JJ00";"   28327";"   28051";"   276.5";"     0.9";"     1.0";"   28670";"   252.1";"    27.9";"     0.2";"     6.4";"     0.0";"    45.6";"    20.4";"     8.9"
"1175";"383100 ";"2013JJ00";"   28007";"   27734";"   272.7";"     0.9";"     1.0";"   28356";"   253.0";"    38.5";"     0.2";"     6.7";"     0.0";"    44.7";"    20.3";"     8.8"
"1176";"383100 ";"2014JJ00";"   27995";"   27680";"   315.1";"     0.9";"     1.0";"   28348";"   251.2";"    29.5";"     0.3";"     6.4";"     0.0";"    43.1";"    19.8";"     8.9"
"1177";"383100 ";"2015JJ00";"   28066";"   27780";"   286.2";"     0.9";"     0.9";"   28419";"   240.7";"    20.6";"     0.3";"     5.9";"     0.0";"    41.2";"    19.8";"     7.5"
"1178";"383100 ";"2016JJ00";"   26880";"   26629";"   251.0";"     0.9";"     0.9";"   27226";"   236.2";"    13.5";"     0.4";"     5.6";"     0.0";"    40.5";"    20.0";"     6.3"
"1179";"383100 ";"2017JJ00";"   26958";"   26672";"   286.1";"     0.9";"     1.0";"   27303";"   236.8";"    13.4";"     0.4";"     5.6";"     0.0";"    40.3";"    20.5";"     6.2"
"1180";"383100 ";"2018JJ00";"   27614";"   27206";"   408.5";"     1.0";"     1.0";"   27971";"   238.6";"    12.5";"     0.5";"     5.6";"     0.0";"    36.9";"    21.0";"     6.2"
"1181";"383100 ";"2019JJ00";"   29148";"   28665";"   483.4";"     1.0";"     1.1";"   29501";"   228.9";"    11.5";"     0.5";"     5.4";"     0.0";"    35.3";"    20.7";"     5.9"
"1182";"383100 ";"2020JJ00";"   22788";"   22319";"   469.3";"     0.8";"     1.2";"   23091";"   204.1";"     7.8";"     0.6";"     4.7";"     0.0";"    28.5";"    19.7";"     5.6"
"1183";"383100 ";"2021JJ00";"   22812";"   22274";"   537.4";"     0.8";"     1.2";"   23123";"   199.2";"     8.6";"     0.6";"     4.6";"     0.0";"    27.7";"    21.1";"     5.5"
"1184";"383200 ";"1990JJ00";"    5246";"    5245";"     0.9";"     0.1";"     0.7";"    5279";"    77.3";"     5.8";"     0.0";"     1.9";"    68.4";"    24.3";"    13.9";"     4.8"
"1185";"383200 ";"1991JJ00";"    5493";"    5492";"     0.9";"     0.1";"     0.7";"    5531";"    79.6";"     6.0";"     0.0";"     1.9";"    55.1";"    24.8";"    14.0";"     4.9"
"1186";"383200 ";"1992JJ00";"    5700";"    5699";"     0.9";"     0.1";"     0.7";"    5739";"    80.0";"     6.2";"     0.0";"     1.9";"    41.8";"    24.8";"    13.4";"     4.8"
"1187";"383200 ";"1993JJ00";"    5735";"    5735";"     0.9";"     0.1";"     0.7";"    5774";"    76.8";"     6.2";"     0.0";"     1.9";"    28.6";"    23.7";"    12.6";"     4.6"
"1188";"383200 ";"1994JJ00";"    5747";"    5746";"     0.9";"     0.1";"     0.7";"    5786";"    73.7";"     6.0";"     0.0";"     1.8";"    15.3";"    22.6";"    11.8";"     4.4"
"1189";"383200 ";"1995JJ00";"    5941";"    5940";"     1.3";"     0.1";"     0.7";"    5983";"    72.2";"     5.6";"     0.0";"     1.7";"     2.0";"    21.6";"    10.6";"     4.1"
"1190";"383200 ";"1996JJ00";"    5924";"    5923";"     1.3";"     0.1";"     0.7";"    5967";"    68.5";"     4.2";"     0.0";"     1.6";"     1.6";"    19.7";"     9.3";"     3.7"
"1191";"383200 ";"1997JJ00";"    5919";"    5918";"     1.4";"     0.1";"     0.7";"    5962";"    66.4";"     1.9";"     0.0";"     1.5";"     1.1";"    18.2";"     8.3";"     3.3"
"1192";"383200 ";"1998JJ00";"    5972";"    5971";"     1.4";"     0.1";"     0.6";"    6015";"    64.7";"     1.9";"     0.0";"     1.5";"     0.7";"    16.7";"     7.3";"     3.0"
"1193";"383200 ";"1999JJ00";"    6338";"    6337";"     1.3";"     0.1";"     0.6";"    6380";"    67.0";"     1.9";"     0.1";"     1.5";"     0.4";"    16.5";"     7.0";"     2.9"
"1194";"383200 ";"2000JJ00";"    6226";"    6225";"     1.5";"     0.1";"     0.6";"    6288";"    65.0";"     1.2";"     0.1";"     1.5";"     0.2";"    15.2";"     5.8";"     2.5"
"1195";"383200 ";"2001JJ00";"    6134";"    6133";"     1.5";"     0.1";"     0.6";"    6202";"    63.5";"     0.3";"     0.1";"     1.4";"     0.1";"    14.5";"     5.2";"     2.4"
"1196";"383200 ";"2002JJ00";"    6204";"    6203";"     1.4";"     0.1";"     0.6";"    6279";"    63.3";"     0.2";"     0.1";"     1.4";"     0.0";"    14.2";"     4.9";"     2.2"
"1197";"383200 ";"2003JJ00";"    6227";"    6225";"     1.3";"     0.1";"     0.6";"    6308";"    62.6";"     0.2";"     0.1";"     1.4";"     0.0";"    14.0";"     4.5";"     2.0"
"1198";"383200 ";"2004JJ00";"    6241";"    6239";"     1.7";"     0.1";"     0.5";"    6328";"    62.4";"     0.2";"     0.1";"     1.4";"     0.0";"    13.8";"     4.2";"     1.9"
"1199";"383200 ";"2005JJ00";"    6276";"    6274";"     1.4";"     0.1";"     0.5";"    6368";"    62.7";"     0.1";"     0.1";"     1.4";"     0.0";"    13.9";"     3.9";"     1.8"
"1200";"383200 ";"2006JJ00";"    6376";"    6248";"   128.5";"     0.1";"     0.5";"    6474";"    62.1";"     0.2";"     0.1";"     1.4";"     0.0";"    14.2";"     3.7";"     1.7"
"1201";"383200 ";"2007JJ00";"    6478";"    6212";"   266.1";"     0.1";"     0.5";"    6589";"    62.2";"     0.1";"     0.1";"     1.4";"     0.0";"    14.9";"     3.5";"     1.6"
"1202";"383200 ";"2008JJ00";"    6542";"    6288";"   254.5";"     0.1";"     0.5";"    6665";"    59.5";"     0.1";"     0.1";"     1.3";"     0.0";"    15.1";"     3.2";"     1.4"
"1203";"383200 ";"2009JJ00";"    6371";"    6082";"   289.6";"     0.2";"     0.4";"    6503";"    54.2";"     0.1";"     0.1";"     1.2";"     0.0";"    14.7";"     2.6";"     1.2"
"1204";"383200 ";"2010JJ00";"    6484";"    6257";"   227.1";"     0.2";"     0.5";"    6624";"    50.3";"     0.1";"     0.1";"     1.1";"     0.0";"    14.4";"     2.3";"     1.1"
"1205";"383200 ";"2011JJ00";"    6437";"    6169";"   267.9";"     0.2";"     0.5";"    6585";"    47.5";"     0.0";"     0.1";"     1.0";"     0.0";"    14.3";"     2.2";"     1.0"
"1206";"383200 ";"2012JJ00";"    6104";"    5849";"   254.8";"     0.2";"     0.5";"    6256";"    41.6";"     0.0";"     0.1";"     0.9";"     0.0";"    13.3";"     1.9";"     0.9"
"1207";"383200 ";"2013JJ00";"    5927";"    5675";"   251.5";"     0.3";"     0.4";"    6084";"    37.6";"     0.0";"     0.1";"     0.8";"     0.0";"    12.5";"     1.9";"     0.8"
"1208";"383200 ";"2014JJ00";"    5824";"    5534";"   289.9";"     0.3";"     0.5";"    5987";"    33.8";"     0.0";"     0.2";"     0.7";"     0.0";"    11.6";"     2.0";"     0.7"
"1209";"383200 ";"2015JJ00";"    5813";"    5549";"   263.8";"     0.3";"     0.4";"    5977";"    30.5";"     0.0";"     0.2";"     0.7";"     0.0";"    10.4";"     2.2";"     0.7"
"1210";"383200 ";"2016JJ00";"    5838";"    5608";"   230.8";"     0.3";"     0.4";"    5999";"    27.1";"     0.0";"     0.3";"     0.6";"     0.0";"    10.2";"     2.4";"     0.7"
"1211";"383200 ";"2017JJ00";"    5869";"    5608";"   261.0";"     0.3";"     0.4";"    6026";"    24.6";"     0.0";"     0.3";"     0.6";"     0.0";"    10.1";"     2.5";"     0.7"
"1212";"383200 ";"2018JJ00";"    6188";"    5818";"   370.3";"     0.3";"     0.4";"    6353";"    22.7";"     0.0";"     0.4";"     0.5";"     0.0";"     6.0";"     2.8";"     0.6"
"1213";"383200 ";"2019JJ00";"    6154";"    5717";"   437.3";"     0.3";"     0.4";"    6316";"    20.4";"     0.0";"     0.4";"     0.5";"     0.0";"     5.1";"     2.9";"     0.6"
"1214";"383200 ";"2020JJ00";"    6044";"    5615";"   429.5";"     0.3";"     0.5";"    6205";"    18.4";"     0.0";"     0.4";"     0.4";"     0.0";"     4.2";"     2.9";"     0.6"
"1215";"383200 ";"2021JJ00";"    6100";"    5615";"   484.7";"     0.3";"     0.5";"    6263";"    18.1";"     0.0";"     0.5";"     0.4";"     0.0";"     3.9";"     3.8";"     0.6"
"1216";"384900 ";"1990JJ00";"    5976";"    5976";"     0.0";"     0.1";"     0.2";"    6022";"   128.7";"    59.0";"     0.0";"     4.6";"     7.5";"    12.2";"     9.8";"     7.8"
"1217";"384900 ";"1991JJ00";"    5961";"    5961";"     0.0";"     0.1";"     0.2";"    6007";"   125.3";"    55.6";"     0.0";"     4.5";"     6.0";"    11.9";"     9.8";"     7.6"
"1218";"384900 ";"1992JJ00";"    6459";"    6459";"     0.0";"     0.2";"     0.2";"    6507";"   134.6";"    60.3";"     0.0";"     4.8";"     4.6";"    12.6";"    10.3";"     8.2"
"1219";"384900 ";"1993JJ00";"    6769";"    6769";"     0.0";"     0.2";"     0.3";"    6820";"   139.9";"    63.4";"     0.0";"     5.0";"     3.1";"    13.0";"    10.9";"     8.6"
"1220";"384900 ";"1994JJ00";"    7214";"    7214";"     0.0";"     0.2";"     0.3";"    7268";"   147.5";"    67.3";"     0.0";"     5.3";"     1.7";"    13.7";"    11.5";"     9.2"
"1221";"384900 ";"1995JJ00";"    7139";"    7139";"     0.0";"     0.2";"     0.3";"    7192";"   146.5";"    67.4";"     0.0";"     5.3";"     0.2";"    13.4";"    11.0";"     9.0"
"1222";"384900 ";"1996JJ00";"    7139";"    7139";"     0.0";"     0.2";"     0.3";"    7193";"   146.9";"    68.0";"     0.0";"     5.3";"     0.2";"    13.3";"    10.6";"     9.2"
"1223";"384900 ";"1997JJ00";"    7732";"    7732";"     0.1";"     0.2";"     0.3";"    7790";"   157.1";"    71.1";"     0.0";"     5.6";"     0.1";"    14.4";"    11.4";"     9.9"
"1224";"384900 ";"1998JJ00";"    7951";"    7951";"     0.1";"     0.2";"     0.3";"    8010";"   166.2";"    79.6";"     0.0";"     6.1";"     0.1";"    14.4";"    11.2";"    10.6"
"1225";"384900 ";"1999JJ00";"    8803";"    8803";"     0.0";"     0.2";"     0.3";"    8870";"   188.2";"    93.9";"     0.0";"     7.0";"     0.0";"    16.0";"    12.0";"    12.4"
"1226";"384900 ";"2000JJ00";"    8992";"    8992";"     0.1";"     0.2";"     0.3";"    9061";"   193.2";"    98.5";"     0.0";"     7.3";"     0.0";"    16.4";"    12.0";"    13.1"
"1227";"384900 ";"2001JJ00";"    9112";"    9112";"     0.1";"     0.2";"     0.3";"    9182";"   192.5";"    93.9";"     0.0";"     7.1";"     0.0";"    16.3";"    12.0";"    12.4"
"1228";"384900 ";"2002JJ00";"    8599";"    8599";"     0.1";"     0.2";"     0.3";"    8664";"   181.1";"    85.6";"     0.0";"     6.6";"     0.0";"    15.1";"    10.2";"    11.3"
"1229";"384900 ";"2003JJ00";"    9023";"    9023";"     0.0";"     0.2";"     0.3";"    9091";"   188.8";"    86.3";"     0.0";"     6.8";"     0.0";"    15.7";"    10.5";"    11.5"
"1230";"384900 ";"2004JJ00";"    8942";"    8942";"     0.1";"     0.2";"     0.3";"    9009";"   188.4";"    81.7";"     0.0";"     6.6";"     0.0";"    14.8";"     9.9";"    10.9"
"1231";"384900 ";"2005JJ00";"    9078";"    9078";"     0.1";"     0.2";"     0.3";"    9147";"   192.4";"    86.4";"     0.0";"     6.9";"     0.0";"    14.6";"     9.6";"    11.3"
"1232";"384900 ";"2006JJ00";"    7662";"    7662";"     0.1";"     0.2";"     0.3";"    7720";"   158.1";"    68.2";"     0.0";"     5.6";"     0.0";"    13.1";"     9.0";"     9.2"
